topo_type,part,batch,batch_size,has_match,num_spurious,num_incorrect
edges,4,17,1.0,True,0.0,0.0
edges,4,18,1.0,True,0.0,0.0
edges,4,19,1.0,True,0.0,0.0
edges,4,20,1.0,True,0.0,0.0
edges,4,21,1.0,True,0.0,0.0
edges,4,22,1.0,True,0.0,0.0
edges,4,23,1.0,True,0.0,0.0
edges,4,24,1.0,True,0.0,0.0
edges,4,25,1.0,True,0.0,0.0
edges,4,26,1.0,True,0.0,0.0
edges,4,27,1.0,True,0.0,0.0
edges,4,28,1.0,True,0.0,0.0
edges,4,29,1.0,True,0.0,0.0
edges,4,30,1.0,True,0.0,0.0
edges,4,31,1.0,True,0.0,0.0
edges,4,32,1.0,True,0.0,0.0
edges,4,33,1.0,True,0.0,0.0
edges,4,34,1.0,True,0.0,0.0
edges,4,35,1.0,True,0.0,0.0
edges,4,36,1.0,True,0.0,0.0
edges,4,37,1.0,True,0.0,0.0
edges,4,38,1.0,True,0.0,0.0
edges,4,39,1.0,True,0.0,0.0
edges,4,40,1.0,True,0.0,0.0
edges,4,41,1.0,True,0.0,0.0
edges,4,42,1.0,True,0.0,0.0
edges,4,43,1.0,True,0.0,0.0
edges,4,44,1.0,True,0.0,0.0
edges,4,45,1.0,True,0.0,0.0
edges,4,46,1.0,True,0.0,0.0
edges,4,47,1.0,True,0.0,0.0
edges,4,48,1.0,True,0.0,0.0
edges,4,49,1.0,True,0.0,0.0
edges,4,50,1.0,True,0.0,0.0
edges,4,51,1.0,True,0.0,0.0
edges,4,52,1.0,True,0.0,0.0
edges,4,53,1.0,True,0.0,0.0
edges,4,54,1.0,True,0.0,0.0
edges,4,55,1.0,True,0.0,0.0
edges,4,56,1.0,True,0.0,0.0
edges,4,57,1.0,True,0.0,0.0
edges,4,58,1.0,True,0.0,0.0
edges,5,0,5.0,False,0.0,0.0
edges,5,1,5.0,False,0.0,0.0
edges,5,2,5.0,False,0.0,0.0
edges,5,3,5.0,False,0.0,0.0
edges,5,4,5.0,False,0.0,0.0
edges,5,5,5.0,False,0.0,0.0
edges,5,6,5.0,False,0.0,0.0
edges,5,7,5.0,False,0.0,0.0
edges,5,8,5.0,False,0.0,0.0
edges,5,9,5.0,False,0.0,0.0
edges,5,10,5.0,False,0.0,0.0
edges,5,11,5.0,False,0.0,0.0
edges,5,12,5.0,False,0.0,0.0
edges,5,13,5.0,False,0.0,1.0
edges,5,14,5.0,False,0.0,0.0
edges,5,15,5.0,False,0.0,0.0
edges,5,16,5.0,False,0.0,0.0
edges,5,17,5.0,False,0.0,0.0
edges,5,18,2.0,False,0.0,0.0
edges,5,19,18.0,True,0.0,0.0
edges,5,20,1.0,True,0.0,0.0
edges,5,21,1.0,True,0.0,0.0
edges,5,22,1.0,True,0.0,0.0
edges,5,23,1.0,True,0.0,0.0
edges,5,24,1.0,True,0.0,0.0
edges,5,25,1.0,True,0.0,0.0
edges,5,26,1.0,True,0.0,0.0
edges,5,27,1.0,True,0.0,0.0
edges,5,28,1.0,True,0.0,0.0
edges,5,29,1.0,True,0.0,0.0
edges,5,30,1.0,True,0.0,0.0
edges,5,31,1.0,True,0.0,0.0
edges,5,32,1.0,True,0.0,0.0
edges,5,33,1.0,True,0.0,0.0
edges,5,34,1.0,True,0.0,0.0
edges,5,35,1.0,True,0.0,0.0
edges,5,36,1.0,True,0.0,0.0
edges,5,37,1.0,True,0.0,0.0
edges,6,0,5.0,False,0.0,0.0
edges,6,1,5.0,False,0.0,0.0
edges,6,2,5.0,False,0.0,0.0
edges,6,3,5.0,False,0.0,3.0
edges,6,4,5.0,False,0.0,2.0
edges,6,5,5.0,False,0.0,4.0
edges,6,6,5.0,False,0.0,2.0
edges,6,7,5.0,False,0.0,2.0
edges,6,8,5.0,False,0.0,2.0
edges,6,9,5.0,False,0.0,4.0
edges,6,10,5.0,False,0.0,1.0
edges,6,11,5.0,False,0.0,0.0
edges,6,12,5.0,False,0.0,0.0
edges,6,13,5.0,False,0.0,0.0
edges,6,14,5.0,False,0.0,2.0
edges,6,15,5.0,False,0.0,3.0
edges,6,16,5.0,False,0.0,4.0
edges,6,17,5.0,False,0.0,2.0
edges,6,18,5.0,False,0.0,0.0
edges,6,19,5.0,False,0.0,0.0
edges,6,20,5.0,False,0.0,0.0
edges,6,21,5.0,False,0.0,0.0
edges,6,22,5.0,False,0.0,0.0
edges,6,23,5.0,False,0.0,0.0
edges,6,24,5.0,False,0.0,0.0
edges,6,25,21.0,True,0.0,0.0
edges,6,26,1.0,True,0.0,0.0
edges,6,27,1.0,True,0.0,0.0
edges,6,28,1.0,True,0.0,0.0
edges,6,29,1.0,True,0.0,0.0
edges,6,30,1.0,True,0.0,0.0
edges,6,31,1.0,True,0.0,0.0
edges,6,32,1.0,True,0.0,0.0
edges,6,33,1.0,True,0.0,0.0
edges,6,34,1.0,True,0.0,0.0
edges,6,35,1.0,True,0.0,0.0
edges,6,36,1.0,True,0.0,0.0
edges,6,37,1.0,True,0.0,0.0
edges,6,38,1.0,True,0.0,0.0
edges,6,39,1.0,True,0.0,0.0
edges,6,40,1.0,True,0.0,0.0
edges,6,41,1.0,True,0.0,0.0
edges,6,42,1.0,True,0.0,0.0
edges,6,43,1.0,True,0.0,0.0
edges,6,44,1.0,True,0.0,0.0
edges,6,45,1.0,True,0.0,0.0
edges,6,46,1.0,True,0.0,0.0
edges,7,0,5.0,False,0.0,1.0
edges,7,1,5.0,False,0.0,4.0
edges,7,2,5.0,False,0.0,0.0
edges,7,3,5.0,False,0.0,0.0
edges,7,4,5.0,False,0.0,0.0
edges,7,5,5.0,False,0.0,0.0
edges,7,6,5.0,False,0.0,0.0
edges,7,7,5.0,False,0.0,0.0
edges,7,8,5.0,False,0.0,5.0
edges,7,9,5.0,False,0.0,1.0
edges,7,10,5.0,False,0.0,3.0
edges,7,11,5.0,False,0.0,1.0
edges,7,12,5.0,False,0.0,0.0
edges,7,13,5.0,False,0.0,0.0
edges,7,14,5.0,False,0.0,0.0
edges,7,15,5.0,False,0.0,0.0
edges,7,16,5.0,False,0.0,0.0
edges,7,17,5.0,False,0.0,0.0
edges,7,18,5.0,False,0.0,0.0
edges,7,19,5.0,False,0.0,0.0
edges,7,20,3.0,True,0.0,0.0
edges,7,21,1.0,True,0.0,0.0
edges,7,22,1.0,True,0.0,0.0
edges,7,23,1.0,True,0.0,0.0
edges,8,0,5.0,False,0.0,4.0
edges,8,1,5.0,False,0.0,2.0
edges,8,2,5.0,False,0.0,5.0
edges,8,3,5.0,False,0.0,5.0
edges,8,4,1.0,False,0.0,1.0
edges,8,5,8.0,True,0.0,0.0
edges,8,6,1.0,True,0.0,0.0
edges,8,7,1.0,True,0.0,0.0
edges,8,8,1.0,True,0.0,0.0
edges,8,9,1.0,True,0.0,0.0
edges,8,10,1.0,True,0.0,0.0
edges,8,11,1.0,True,0.0,0.0
edges,8,12,1.0,True,0.0,0.0
edges,8,13,1.0,True,0.0,0.0
edges,9,0,6.0,True,0.0,0.0
edges,9,1,1.0,True,0.0,0.0
edges,9,2,1.0,True,0.0,0.0
edges,9,3,1.0,True,0.0,0.0
edges,9,4,1.0,True,0.0,0.0
edges,9,5,1.0,True,0.0,0.0
edges,9,6,1.0,True,0.0,0.0
edges,10,0,5.0,False,0.0,1.0
edges,10,1,5.0,False,0.0,1.0
edges,10,2,5.0,False,0.0,0.0
edges,10,3,5.0,False,0.0,0.0
edges,10,4,5.0,False,0.0,0.0
edges,10,5,4.0,False,0.0,0.0
edges,10,6,10.0,True,0.0,0.0
edges,10,7,1.0,True,0.0,0.0
edges,10,8,1.0,True,0.0,0.0
edges,10,9,1.0,True,0.0,0.0
edges,10,10,1.0,True,0.0,0.0
edges,10,11,1.0,True,0.0,0.0
edges,10,12,1.0,True,0.0,0.0
edges,10,13,1.0,True,0.0,0.0
edges,10,14,1.0,True,0.0,0.0
edges,10,15,1.0,True,0.0,0.0
edges,10,16,1.0,True,0.0,0.0
edges,11,0,5.0,False,0.0,5.0
edges,11,1,5.0,False,0.0,3.0
edges,11,2,5.0,False,0.0,3.0
edges,11,3,5.0,False,0.0,2.0
edges,11,4,5.0,False,0.0,4.0
edges,11,5,5.0,False,0.0,5.0
edges,11,6,5.0,False,0.0,3.0
edges,11,7,5.0,False,0.0,2.0
edges,11,8,5.0,False,0.0,3.0
edges,11,9,1.0,False,0.0,1.0
edges,11,10,2.0,True,0.0,0.0
edges,11,11,1.0,True,0.0,0.0
edges,11,12,1.0,True,0.0,0.0
edges,12,0,5.0,False,0.0,4.0
edges,12,1,5.0,False,0.0,5.0
edges,12,2,5.0,False,0.0,5.0
edges,12,3,5.0,False,0.0,4.0
edges,12,4,5.0,False,0.0,3.0
edges,12,5,5.0,False,0.0,4.0
edges,12,6,11.0,True,0.0,0.0
edges,12,7,1.0,True,0.0,0.0
edges,12,8,1.0,True,0.0,0.0
edges,12,9,1.0,True,0.0,0.0
edges,12,10,1.0,True,0.0,0.0
edges,12,11,1.0,True,0.0,0.0
edges,12,12,1.0,True,0.0,0.0
edges,12,13,1.0,True,0.0,0.0
edges,12,14,1.0,True,0.0,0.0
edges,12,15,1.0,True,0.0,0.0
edges,12,16,1.0,True,0.0,0.0
edges,12,17,1.0,True,0.0,0.0
edges,13,0,5.0,False,0.0,0.0
edges,13,1,5.0,False,0.0,3.0
edges,13,2,5.0,False,0.0,5.0
edges,13,3,5.0,False,0.0,0.0
edges,13,4,5.0,False,0.0,0.0
edges,13,5,5.0,False,0.0,4.0
edges,13,6,5.0,False,0.0,4.0
edges,13,7,5.0,False,0.0,0.0
edges,13,8,5.0,False,0.0,3.0
edges,13,9,5.0,False,0.0,5.0
edges,13,10,5.0,False,0.0,1.0
edges,13,11,5.0,False,0.0,1.0
edges,13,12,5.0,False,0.0,4.0
edges,13,13,5.0,False,0.0,4.0
edges,13,14,5.0,False,0.0,0.0
edges,13,15,5.0,False,0.0,4.0
edges,13,16,5.0,False,0.0,4.0
edges,13,17,5.0,False,0.0,5.0
edges,13,18,5.0,False,0.0,3.0
edges,13,19,5.0,False,0.0,2.0
edges,13,20,5.0,False,0.0,4.0
edges,13,21,5.0,False,0.0,3.0
edges,13,22,5.0,False,0.0,5.0
edges,13,23,5.0,False,0.0,5.0
edges,13,24,5.0,False,0.0,5.0
edges,13,25,5.0,False,0.0,4.0
edges,13,26,5.0,False,0.0,2.0
edges,13,27,5.0,False,0.0,2.0
edges,13,28,5.0,False,0.0,3.0
edges,13,29,5.0,False,0.0,4.0
edges,13,30,5.0,False,0.0,0.0
edges,13,31,5.0,False,0.0,0.0
edges,13,32,3.0,False,0.0,0.0
edges,13,33,23.0,True,0.0,0.0
edges,13,34,1.0,True,0.0,0.0
edges,13,35,1.0,True,0.0,0.0
edges,13,36,1.0,True,0.0,0.0
edges,13,37,1.0,True,0.0,0.0
edges,13,38,1.0,True,0.0,0.0
edges,13,39,1.0,True,0.0,0.0
edges,13,40,1.0,True,0.0,0.0
edges,13,41,1.0,True,0.0,0.0
edges,13,42,1.0,True,0.0,0.0
edges,13,43,1.0,True,0.0,0.0
edges,13,44,1.0,True,0.0,0.0
edges,13,45,1.0,True,0.0,0.0
edges,13,46,1.0,True,0.0,0.0
edges,13,47,1.0,True,0.0,0.0
edges,13,48,1.0,True,0.0,0.0
edges,13,49,1.0,True,0.0,0.0
edges,13,50,1.0,True,0.0,0.0
edges,13,51,1.0,True,0.0,0.0
edges,13,52,1.0,True,0.0,0.0
edges,13,53,1.0,True,0.0,0.0
edges,13,54,1.0,True,0.0,0.0
edges,13,55,1.0,True,0.0,0.0
edges,13,56,1.0,True,0.0,1.0
edges,14,0,5.0,False,0.0,3.0
edges,14,1,5.0,False,0.0,3.0
edges,14,2,5.0,False,0.0,3.0
edges,14,3,5.0,False,0.0,2.0
edges,14,4,5.0,False,0.0,3.0
edges,14,5,1.0,False,0.0,0.0
edges,14,6,9.0,True,0.0,0.0
